CUST_ID,CUST_CODE,AGE,GENDER,YRS_W_CLUB,IS_MEMBER,IS_HRS_OWNER,MAJOR_CHANNEL,MTG_NUM,INV,INV_SEG1,INV_SEG2,INV_SEG3,DIV,RR,END_BAL,RECHARGE_TIMES,WITHDRAW_AMOUNT
251136,95,58,M,14,0,0,EWIN,78,192424,39694,87754,64976,148850.06,0.788883195,2318.7,37,28300
251164,84,28,M,5,0,0,AOSBS,71,11230,3720,4160,3350,6945.38,0.624699911,121.3,147,7450
251188,95,51,M,10,0,0,EWIN,68,13450,4980,5150,3320,5042,0.380817844,45.9,55,2200
251213,95,60,F,8,0,0,EWIN,83,67507,13066,29687,24754,56756.59,0.84386197,314.2,64,3000
251216,95,44,M,23,0,0,AOSBS,63,35300,17430,8050,9820,30488.5,0.86907932,450.2,18,12000
251221,95,73,F,8,0,0,TEL,82,47120,14670,14710,17740,38333.9,0.82035017,1511.5,0,0
251255,95,65,M,38,0,0,AOSBS,83,27840,9210,8960,9670,23151,0.83516523,264.4,54,9900
251271,75,67,M,8,0,0,TEL,83,229620,77880,66180,85560,214614,0.940527829,2674,22,7900
251286,55,53,M,15,0,0,TEL,81,700588,196460,204668,299460,733330.38,1.057926171,19021.5,64,205000
251292,95,56,M,15,0,0,TEL,81,58570,18410,23470,16690,48497.18,0.831264811,694.7,43,10000
251316,95,49,M,6,0,0,ESC,75,18650,7950,5530,5170,9565.5,0.522546917,1.6,158,3600
251336,85,43,F,2,0,0,TEL,77,94820,46480,26200,22140,102326.55,1.082119279,2192.5,26,30000
251345,84,34,M,10,0,0,IOSBS,77,12370,6750,3410,2210,5212.53,0.423001617,188.7,219,17003.3
251403,75,70,M,14,0,0,TEL,34,174220,34650,16100,123470,85635,0.494403628,929.5,0,0
251428,95,57,M,7,0,0,TEL,79,14630,4890,6070,3670,5328.5,0.364217362,57.1,56,300
251489,35,37,M,16,0,0,AOSBS,82,185914,54731,89393,41790,138336.32,0.747072948,3696.6,156,233495
251500,55,55,M,32,0,0,AOSBS,25,171965,92057,11504,68404,165979.25,0.965192045,5730.9,56,239453.5
251623,86,47,M,9,0,0,TEL,49,63100,17020,31830,14250,53311,0.851204437,1001,11,4000
251699,75,76,F,31,0,0,EWIN,65,20580,5780,8140,6660,14652,0.715840622,4.3,109,9539
251705,85,39,F,2,0,0,AOSBS,73,33295,9085,13250,10960,20744.36,0.629555188,8.8,81,4300
251724,95,80,M,21,0,0,EWIN,77,106470,39925,19380,47165,76951.13,0.724064337,710.3,0,0
251757,75,50,M,23,0,0,MULTI,39,114510,40880,33230,40400,93982.5,0.82073618,2445.5,33,43000
251758,95,45,M,21,0,0,IOSBS,74,49860,18150,16680,15030,33934.5,0.684005215,1187.6,0,0
251796,95,77,F,27,0,0,TEL,66,51260,13030,19240,18990,34327.37,0.672793016,8,43,1600
251855,95,50,M,22,0,0,IOSBS,81,40610,16990,13300,10320,25394,0.631223836,242,41,1500
251872,95,53,M,7,0,0,TEL,28,12140,1940,6870,3330,14742.5,1.21437397,8.1,136,8000
251892,95,55,M,29,0,0,IOSBS,83,66924,27903,22825,16196,42630.01,0.640876367,1,115,7590
251916,95,64,M,34,0,0,OTHERS,46,22370,3160,1990,17220,15946.21,0.713733125,671.6,0,0
251924,95,45,M,11,0,0,AOSBS,80,16874,4810,5780,6284,13725.99,0.823663032,539.3,26,2300
251977,95,89,M,10,0,0,TEL,82,51058,13758,14330,22970,36068.5,0.710339222,5282.5,56,5000
251989,35,49,M,23,0,0,OTHERS,83,723289,268089,226203,228997,479424.04,0.666097563,8,504,203626
252041,76,49,M,5,0,0,TEL,60,191430,55500,56380,79550,150058.5,0.785971373,12806,0,0
252083,95,62,M,37,0,0,OTHERS,74,69378,24198,24200,20980,60046.97,0.872307792,265.1,64,40800
252092,84,42,M,8,0,0,AOSBS,74,46050,12770,21870,11410,29667.5,0.647937025,4.5,129,8170
252121,95,51,M,11,0,0,AOSBS,82,36300,9400,10410,16490,31836.5,0.878140496,1.7,54,6500
252148,95,58,M,32,0,0,AOSBS,58,41595,6400,15260,19935,36531.86,0.889406419,298.5,31,4300
252219,84,43,M,5,0,0,EWIN,41,10345,30,5035,5280,12801.13,1.237421943,30,10,4500
252279,75,50,M,15,0,0,TEL,82,59332,19315,22877,17140,18692.37,0.325951763,960,82,3193
252287,95,48,M,9,0,0,TEL,40,13880,2760,4060,7060,6683,0.485806916,74.5,0,0
252317,90,45,F,2,0,0,AOSBS,83,15830,4550,5470,5810,16774.1,1.062798484,895,18,3200
252328,70,29,M,11,0,0,AOSBS,62,15740,2820,6070,6850,13954.6,0.890381194,328.3,29,9900
252350,75,63,M,4,0,0,AOSBS,50,77078,7990,18000,51088,133122.38,1.729707309,0,69,99500
252356,84,40,M,6,0,0,AOSBS,73,109898,47210,35028,27660,78641.6,0.718134998,2.4,0,0
252459,95,61,M,33,0,0,TEL,59,23939,10606,6428,6905,17872.8,0.749103973,409.2,23,12100
252475,95,46,M,21,0,0,TEL,83,62528,21228,21190,20110,48817.6,0.784570113,92.9,123,15700
252517,75,65,M,13,0,0,TEL,83,138444,47062,49122,42260,104394.34,0.758316287,659.5,0,0
252590,95,51,M,11,0,0,EWIN,67,49396,20558,17800,11038,36460.5,0.741365698,509.5,31,2000
252598,75,82,M,28,0,0,OTHERS,82,251551,104767,68695,78089,173670.3,0.695740824,2026.3,53,7000
252657,84,43,M,17,0,0,AOSBS,67,73870,25667,21700,26503,45653.82,0.620872073,259.7,89,15400
252702,95,55,M,29,0,0,EWIN,77,10980,4220,3480,3280,5421.75,0.4946949,5.6,0,0
252715,95,51,M,32,0,0,ESC,77,33225,7990,11865,13370,16450.93,0.506574266,2233.5,95,24100
252752,95,51,M,18,0,0,TEL,27,41798,29258,9810,2730,27606,0.661419207,31,21,9000
252765,95,84,M,27,0,0,TEL,82,96240,27670,33410,35160,91207.79,0.950413446,7695.3,0,0
252780,84,37,M,13,0,0,AOSBS,65,29880,11770,11690,6420,18047.39,0.606288153,-143.5,181,74360
252782,95,58,M,22,0,0,TEL,76,59380,23440,21170,14770,35412.56,0.604118558,262.7,0,0
252815,95,55,M,7,0,0,OTHERS,83,54020,17630,19110,17280,31769,0.591799334,482.4,123,54810
252830,95,64,M,33,0,0,TEL,83,17690,6660,5920,5110,13593.1,0.77405879,242.5,66,5400
252877,84,31,M,9,0,0,EWIN,62,66508,20668,26475,19365,46893.05,0.707629909,6.6,219,51800
252881,75,54,M,24,0,0,AOSBS,11,48318,2050,9688,36580,39423.5,0.815917463,4043.4,0,0
252931,61,39,M,13,1,1,IOSBS,11,45935,35255,3640,7040,26456.25,0.575949712,1060.3,0,0
252944,95,61,F,30,0,0,OTHERS,83,66770,22670,23530,20570,48084,0.724636813,672.3,0,0
253026,35,46,M,21,0,0,AOSBS,82,730460,241970,299800,188690,581373.53,0.799725556,3.3,152,307943
253077,95,61,M,33,0,0,EWIN,83,70836,25986,23450,21400,45657.7,0.654860523,221,147,58100
253098,70,55,M,8,0,0,TEL,79,29845,7560,12210,10075,22059.28,0.746147763,464,54,4500
253108,95,50,M,18,0,0,TEL,81,26310,8130,11070,7110,14870.43,0.569533637,192.4,53,2000
253131,95,64,F,15,0,0,TEL,78,42100,11970,13550,16580,32953.91,0.785128504,2858.9,47,8000
253136,95,57,M,33,0,0,TEL,82,24260,7530,7680,9050,28579.94,1.178068425,5.6,106,19840
253139,75,50,M,12,0,0,TEL,36,36862,23668,9082,4112,21499.5,0.583242906,44.7,36,16000
253147,90,57,F,1,0,0,TEL,76,18440,5800,7080,5560,29181.5,1.587933839,136,37,7000
253184,75,52,M,27,0,0,EWIN,82,27980,14240,8190,5550,13236.43,0.475569335,628.8,275,20300
253204,95,64,M,32,0,0,ESC,83,53860,16560,19460,17840,44618.5,0.828416264,421,118,12908
253209,84,42,M,10,0,0,AOSBS,81,87800,35210,19950,32640,47171.75,0.543687358,783.9,98,2500
253232,84,24,M,5,0,0,IOSBS,65,10750,1620,3180,5950,8518.55,0.794283721,86.6,0,0
253252,84,38,M,11,0,0,MULTI,75,103660,33410,28350,41900,86897,0.838288636,0,242,53066.9
253271,75,60,M,33,0,0,IOSBS,68,70340,29260,19810,21270,50705.83,0.724706142,213,37,4000
253300,95,63,M,34,0,0,AOSBS,83,43100,14520,16720,11860,37559.28,0.873533179,253.4,97,20500
253403,95,55,M,33,0,0,EWIN,74,13410,4410,5610,3390,12029.55,0.901532438,330.2,0,0
253421,84,38,M,19,0,0,TEL,53,46842,4340,27447,15055,40256.15,0.864526493,5403,0,0
253451,84,35,M,7,0,0,IOSBS,66,16100,2500,7680,5920,13357,0.832111801,6.6,47,3000
253512,95,51,M,26,0,0,EWIN,69,14640,1830,4340,8470,8635.96,0.593303279,280,0,0
253516,90,46,F,3,0,0,TEL,68,92857,18828,29811,44218,64499.01,0.698421767,9,113,32900
253572,95,70,M,16,0,0,TEL,61,21810,6940,9070,5800,13889.3,0.640499771,1,59,6100
253588,84,28,F,8,0,0,AOSBS,37,25600,14750,6220,4630,23775,0.935351563,9.5,32,7500
253649,95,63,F,2,0,0,ESC,65,15800,5170,6210,4420,6828.41,0.433443671,36.5,89,1000
253664,95,56,M,32,0,0,IOSBS,83,34700,11900,10490,12310,15944.5,0.463818444,2495.4,0,0
253724,63,43,M,4,1,0,IOSBS,79,74445,23218,24114,27113,43152.93,0.585793942,5269.9,0,0
253730,95,52,M,24,0,0,AOSBS,83,16524,5060,5864,5600,12204.8,0.74802106,304,36,500
253731,95,49,M,15,0,0,AOSBS,80,21320,5840,9440,6040,17966.78,0.851162289,6.6,56,28810
253736,95,48,M,12,0,0,AOSBS,58,29458,10608,13110,5740,23752.83,0.811420667,617,0,0
253772,95,52,M,18,0,0,EWIN,71,23940,9070,5920,8950,22387,0.941395155,95.5,91,7860.3
253773,84,34,F,8,0,0,EWIN,80,52431,21964,10388,20079,32035.65,0.617894185,513.35,206,20700
253795,25,48,M,29,0,0,TEL,80,4204950,1339380,1357514,1508056,3597073.68,0.866638058,9.1,50,560000
253822,55,44,M,25,0,0,EWIN,80,137030,46550,53110,37370,36157.86,0.265692622,0.5,492,225460
253852,50,42,M,11,0,0,TEL,53,260430,128210,73820,58400,299425.2,1.150501862,12507.6,26,230000
253882,95,55,M,30,0,0,AOSBS,45,15510,5090,6300,4120,8763.5,0.570180529,29.3,21,5000
253884,95,49,M,6,0,0,TEL,80,22460,8680,7720,6060,19273.71,0.864501781,153.5,85,14700
253957,30,32,M,10,0,0,EWIN,55,21112,8412,5350,7350,22645.78,1.073597006,34.3,90,11307
254015,75,66,M,33,0,0,AOSBS,81,243302,96690,76338,70274,143702.8,0.595999211,503.2,91,4000
254029,30,52,M,17,0,0,MISSING,68,59383,16813,22420,20150,48733.76,0.821678932,5.5,132,59680
254064,84,43,M,23,0,0,AOSBS,30,11625,1595,6000,4030,15119.5,1.300602151,140,0,0
254082,75,49,M,6,0,0,ESC,67,103876,45636,34730,23510,58143.85,0.568657341,200.5,86,23570
254083,75,46,M,23,0,0,AOSBS,78,209830,74860,58330,76640,194431.5,0.931141877,3.8,106,98400
254155,95,49,M,8,0,0,AOSBS,75,17843,6035,6296,5512,12396.44,0.697940929,71.5,81,1000
254173,95,55,M,20,0,0,TEL,82,15060,5040,5180,4840,4464.96,0.46822178,602.5,20,4000
254182,75,48,M,15,0,0,EWIN,30,37790,12540,16210,9040,25083,0.663747023,1,0,0
254271,55,50,M,6,0,0,ESC,78,192080,44040,66580,81460,144274.13,0.75252046,1514.2,233,63300
254305,95,66,M,18,0,0,ESC,65,12450,5070,4190,3190,7001.15,0.562341365,273,0,0
254336,95,64,M,32,0,0,OTHERS,83,20340,7060,6760,6520,16031.13,0.793074238,42.4,177,17200
254348,85,28,M,7,0,0,TEL,33,116338,39528,74550,2260,105513.03,0.906952415,5.3,65,64234
254352,95,78,M,32,0,0,TEL,81,21950,8740,7580,5630,18431.17,0.841511162,213.1,62,12300
254372,75,56,M,19,0,0,TEL,72,121755,38620,35950,47185,113314.06,0.937079052,2511.7,33,108000
254398,75,60,M,18,0,0,TEL,78,184810,55390,54990,74430,136401.5,0.739145609,4512,18,33000
254411,90,54,M,4,0,0,ESC,81,27374,9560,9256,8558,17104.91,0.628147512,591,38,9200
254436,95,51,M,31,0,0,AOSBS,67,13310,5370,3150,4790,11514.25,0.871694215,922.5,20,4500
254456,75,52,M,27,0,0,TEL,80,173430,73930,51910,47590,140036.83,0.812917777,19,46,33000
254463,84,39,M,18,0,0,MULTI,76,79868,38942,29276,11650,79068.24,0.993241849,3.7,180,152500
254473,95,49,F,6,0,0,IOSBS,59,32050,18050,7090,6910,29116.22,0.915950702,0.9,133,10300
254515,95,47,M,24,0,0,TEL,54,23655,4810,13140,5705,19585.08,0.83217417,2,50,19200
254540,30,62,M,33,0,0,MULTI,82,12730,3590,5340,3800,5598.5,0.45,1.8,247,19950
254556,90,50,M,4,0,0,TEL,61,25935,13065,1210,11660,20850.33,0.809729323,2.7,106,20710
254565,75,66,M,33,0,0,EWIN,64,258328,73880,138646,45802,200749.81,0.78604646,30.6,34,20000
254580,95,62,F,11,0,0,MULTI,57,10490,5080,3080,2330,6143.55,0.589470925,39.9,0,0
254656,95,47,M,24,0,0,AOSBS,83,49593,14296,17799,17498,25286.74,0.514724659,1.2,0,0
254674,84,38,M,10,0,0,IOSBS,72,24250,3670,10700,9880,6192.38,0.268139381,752.5,114,5415.6
254682,55,44,M,8,0,0,AOSBS,83,252290,75890,96760,79640,197923.16,0.789647469,1192.5,76,54000
254702,61,41,M,12,1,1,TEL,57,58176,16728,24400,17048,27990.01,0.482157763,48,0,0
254722,95,53,F,13,0,0,AOSBS,79,67080,17710,22620,26750,51341.64,0.769106142,743.2,71,4700
254735,84,36,M,10,0,0,TEL,62,11710,2970,5510,3230,8703.24,0.751771136,10.6,38,4100
254858,84,30,M,9,0,0,AOSBS,39,63340,3070,16890,43380,82262.63,1.309640512,7.4,40,51801
254882,84,41,M,18,0,0,ESC,36,10564,3083,2536,4945,8215.82,0.793811056,1412,0,0
254914,85,34,M,1,0,0,AOSBS,49,43831,10815,6208,26808,31359.57,0.721853711,407,66,6000
254915,95,62,M,18,0,0,OTHERS,74,18250,3370,3640,11240,18157.4,1.007446575,0.3,179,25900
254930,95,55,M,12,0,0,TEL,63,28134,4580,11566,11988,17279.48,0.617383948,682.3,0,0
254957,95,51,F,12,0,0,TEL,37,60110,25740,25510,8860,27590,0.462319082,546,0,0
254989,84,24,M,5,0,0,MULTI,80,108060,18880,26580,62600,82825.28,0.773855081,3.6,176,43486.2
255007,75,68,M,30,0,0,TEL,81,139430,41520,42150,55760,187411.53,1.35653396,1731.8,23,87000
255073,70,56,M,2,0,0,ESC,83,101351,18460,41075,41816,84579.47,0.838664937,1.5,311,101600
255101,55,59,M,15,0,0,OTHERS,4,39000,10,10000,29000,70500,1.807692308,1720.8,3,35500
255110,95,53,M,25,0,0,AOSBS,77,50105,18685,18220,13200,27806.37,0.557965672,161.1,81,12300
255125,95,70,M,19,0,0,ESC,82,13880,4780,3950,5150,9122.61,0.71056268,90.2,78,4700
255140,95,59,M,22,0,0,TEL,80,18860,6760,6690,5410,14349.13,0.760823436,32.9,389,11789
255152,84,43,M,16,0,0,AOSBS,55,32227,8010,10649,13568,17869.99,0.564855246,3.1,104,17947.6
255186,95,45,M,16,0,0,EWIN,44,13705,6085,2500,5120,9068.5,0.667530099,674.4,0,0
255201,75,45,F,17,0,0,AOSBS,82,97500,20260,47300,29940,81446.05,0.837497949,1130.1,122,142800
255216,95,55,M,29,0,0,EWIN,83,33600,7980,12010,13610,16446.95,0.498421131,386.3,78,6500
255262,84,34,M,12,0,0,IOSBS,42,18940,8230,5960,4750,11979,0.632470961,204.8,165,147531
255283,85,42,M,2,0,0,IOSBS,66,35990,18001,4108,13881,28126.39,0.788802167,556.4,37,6900
255317,75,49,M,16,0,0,AOSBS,25,29242,10,100,29142,30231.95,1.040693181,6287.2,0,0
255337,70,30,M,10,0,0,TEL,37,60983,8460,30355,22168,41390.9,0.680532279,0.2,133,27350
255347,84,42,M,24,0,0,AOSBS,79,32828,8280,12398,12150,24880.35,0.766429572,1127.5,16,10000
255429,35,31,M,9,0,0,AOSBS,53,158990,25980,36720,96290,132067.5,0.831042833,8.8,145,97160
255480,84,43,M,24,0,0,AOSBS,74,53376,18390,21456,13530,29158.33,0.557147969,2.3,53,9000
255487,95,46,M,22,0,0,EWIN,82,49237,12096,20058,17083,37429.81,0.767630237,2098.1,0,0
255544,75,59,M,31,0,0,TEL,82,72817,28417,21580,22820,34942.37,0.482062842,184.8,136,21000
255570,84,32,M,10,0,0,AOSBS,39,32720,9290,13910,9520,25943,0.792878973,4,128,53700
255571,95,50,M,28,0,0,IOSBS,53,46283,16207,16167,13909,35463.14,0.769853726,194,33,10866
255643,95,64,F,27,0,0,AOSBS,34,11920,6190,5470,260,7129.8,0.599815436,9.4,0,0
255726,95,55,M,23,0,0,ESC,83,22330,7630,6980,7720,14592.83,0.653507837,382.1,84,10600
255740,55,43,M,14,0,0,TEL,47,37190,4950,9940,22300,28263.65,0.762668728,2.6,31,4500
255751,60,44,M,6,0,0,TEL,33,39930,13850,14780,11300,22661.97,0.567542449,68,46,14720
255814,95,59,M,31,0,0,IOSBS,83,10300,3190,3470,3640,9038.85,0.880470874,488.2,0,0
255830,95,60,M,32,0,0,TEL,65,21468,6400,7480,7588,13891.05,0.647524222,1.4,96,5898
255922,95,57,M,18,0,0,TEL,80,21730,6190,2640,12900,8636.3,0.409861942,3213.3,0,0
255930,95,74,M,17,0,0,TEL,50,24740,13690,5380,5670,17385.43,0.711213824,20,30,3000
256078,95,77,M,33,0,0,TEL,81,21820,7570,7010,7240,12111.5,0.562396884,460.6,0,0
256091,95,57,M,32,0,0,ESC,61,15750,3850,8450,3450,13151.36,0.837546667,3.8,97,7000
256160,84,40,F,9,0,0,TEL,62,23940,5450,8800,9690,16488.65,0.689584378,2745,0,0
256161,95,66,M,34,0,0,TEL,76,18216,9076,4410,4730,8883,0.490942029,17.4,0,0
256169,84,31,M,9,0,0,IOSBS,57,69103,8660,25735,34708,44285.75,0.655336961,6.3,25,7000
256176,95,71,M,34,0,0,TEL,83,79810,28670,23180,27960,61885.82,0.781553941,434,106,9000
256208,95,55,M,16,0,0,TEL,74,24215,8780,7475,7960,12998.5,0.538034276,21,0,0
256239,95,60,F,11,0,0,TEL,81,20870,6250,5970,8650,16052.5,0.769166267,2,64,6100
256249,84,32,M,13,0,0,EWIN,39,12106,4490,2130,5486,3101.1,0.26937882,4.2,57,4300
256270,95,52,M,17,0,0,TEL,55,12690,2880,2360,7450,9713.5,0.771749409,1587.5,0,0
256287,62,83,M,19,1,0,TEL,59,397800,130300,130150,137350,392480,0.987380593,13979,12,80000
256295,84,34,M,11,0,0,AOSBS,77,71884,25360,30840,15684,53653.09,0.747775444,3,101,88800
256313,84,32,M,10,0,0,IOSBS,64,44080,14750,20710,8620,32733.36,0.744858439,447.8,69,23300
256412,75,64,M,26,0,0,OTHERS,83,136815,37625,49200,49990,70090.25,0.521172752,2038.5,0,0
256431,95,50,M,26,0,0,AOSBS,75,10800,4670,4180,1950,6791.8,0.630722222,49.5,31,7100
256446,95,44,M,20,0,0,EWIN,83,36928,14210,12528,10190,22339.16,0.604938258,4.5,98,3000
256599,95,50,M,32,0,0,TEL,80,89918,26443,29215,34260,55519.12,0.622223804,801.2,92,17000
256663,50,59,M,29,0,0,TEL,83,275360,71050,100530,103780,202749.25,0.739574557,200.9,199,179832.1
256715,84,39,M,6,0,0,AOSBS,29,43500,1450,10800,31250,45298,1.041333333,10,42,15404.1
256754,85,26,M,7,0,0,IOSBS,36,18450,4920,1410,12120,16945,0.923848238,30,121,12299.4
256782,75,63,M,23,0,0,OTHERS,79,139750,42930,53700,43120,93528.5,0.674264758,81.1,57,9000
256790,85,40,M,19,0,0,EWIN,67,53375,14480,11690,27205,36810.98,0.69004178,801.7,67,7200
256808,95,44,M,16,0,0,EWIN,66,56571,28398,15268,12905,34601.16,0.619266232,0.9,98,11300
256818,95,62,M,10,0,0,TEL,74,56000,15118,17287,23595,35644.67,0.63847625,8.1,112,28200
256940,35,40,M,9,0,0,AOSBS,41,23696,6466,6130,11100,14110.33,0.595473076,848.4,111,51480
257045,85,38,F,12,0,0,AOSBS,32,11009,3348,5171,2490,7507.65,0.681955673,222.3,13,1500
257061,84,31,M,12,0,0,AOSBS,37,31550,17030,8000,6520,26593.5,0.842900158,20,32,37363.8
257067,95,58,M,15,0,0,TEL,57,30010,11010,9720,9280,13955,0.472342552,213.5,0,0
257129,84,40,M,13,0,0,TEL,77,55380,10810,19970,24600,38179.38,0.702218852,272.1,100,15000
257141,75,46,M,21,0,0,TEL,81,119710,29980,40790,48940,96669.85,0.809204327,2344,100,18500
257180,95,48,M,20,0,0,TEL,30,69580,15200,43880,10500,55412,0.79637827,0.6,37,18000
257184,95,65,M,33,0,0,TEL,52,20706,7740,5960,7006,19275.5,0.93767507,3.3,46,14700
257297,95,62,F,16,0,0,TEL,71,23910,6190,11120,6600,12486.21,0.53267294,211.6,0,0
257315,85,36,F,4,0,0,AOSBS,81,33240,13110,10950,9180,20519.14,0.620010229,383.2,102,4000
257327,85,42,M,16,0,0,TEL,57,46200,17480,18130,10590,36138.5,0.786764069,5.5,86,9300
257347,95,66,M,33,0,0,TEL,75,19381,4368,6987,8026,10200.5,0.531409628,84.8,130,43600
257377,84,36,M,9,0,0,IOSBS,83,51685,12734,17775,21176,34651.59,0.672643707,142.9,98,10800
257417,50,60,M,15,0,0,ESC,83,297196,155824,94631,46741,225779.86,0.761885456,24.5,164,75500
257424,61,25,M,6,1,1,EWIN,73,95453,39484,27509,28460,72996.8,0.769350361,6736.7,0,0
257462,95,54,M,22,0,0,TEL,75,78340,28790,30250,19300,54441.75,0.704643222,1275.8,119,9000
257510,95,50,F,10,0,0,TEL,30,10460,2870,4470,3120,3667,0.350573614,20,32,700
257539,84,31,M,10,0,0,IOSBS,83,121860,27620,44780,49460,87613.9,0.726640407,6.7,175,44582
257655,95,67,M,21,0,0,TEL,81,17190,5800,6110,5280,13696.97,0.802616056,376,18,4500
257658,90,47,M,1,0,0,EWIN,44,22240,10,12080,10160,11843,0.537455036,1.5,22,100
257734,95,65,M,36,0,0,ESC,82,15310,5240,5630,4440,44333.65,2.919996734,573.9,34,36500
257785,85,21,M,2,0,0,AOSBS,49,10400,620,3030,6750,10422.5,1.009855769,5.3,62,3350
257790,95,58,M,24,0,0,TEL,61,90610,21790,27190,41630,60076.55,0.669865909,28.3,0,0
257800,95,59,F,20,0,0,TEL,58,41415,11580,18175,11660,33876.6,0.817978993,39.5,98,17300
257803,22,56,M,34,1,0,EWIN,81,119615,32240,44855,42520,86673.46,0.734598169,3001.8,118,1499200
257841,95,56,M,27,0,0,TEL,76,64340,16980,28050,19310,49913.5,0.775777122,100,74,21723.8
257876,95,51,M,27,0,0,AOSBS,40,11060,1460,4180,5420,7781,0.708951175,57.6,58,5400
257916,70,50,F,3,0,0,TEL,83,125390,26610,44370,54410,101912.84,0.815717681,502.7,144,18270
258034,32,51,M,32,1,0,EWIN,72,689881,238991,241155,209735,518461.96,0.7530675,0.6,285,794000
258050,95,51,M,31,0,0,EWIN,83,31370,14030,11070,6270,22270.16,0.713425566,168.8,218,39750
258068,55,63,M,28,0,0,OTHERS,83,1163739,405218,503025,255496,860809.51,0.748826979,5449.4,259,240000
258106,55,37,F,10,0,0,AOSBS,82,146012,52183,48297,45532,61069.72,0.425277169,0.1,470,120560
258142,75,55,M,10,0,0,AOSBS,76,77548,20620,30328,26600,49089.4,0.644754217,0,202,28861.1
258184,84,39,M,18,0,0,AOSBS,56,29220,12620,8710,7890,23555.57,0.806145448,309.8,307,90560
258187,84,39,M,15,0,0,AOSBS,39,16206,4590,8276,3340,11843,0.730778724,0.6,142,22500
258197,60,44,F,5,0,0,TEL,16,14220,10,1040,13180,7366.8,0.518762307,1071,0,0
258360,95,59,M,19,0,0,TEL,46,20450,6220,6820,7410,10593.95,0.538090465,1972.6,9,71000
258393,95,44,M,25,0,0,EWIN,25,26726,2540,10336,13850,13093.5,0.490664521,5.5,52,16400
258398,55,55,M,31,0,0,OTHERS,78,263700,49670,101110,112920,203237.64,0.773900796,1498.4,158,2000
258405,76,29,F,9,0,0,TEL,25,690020,10,9350,680670,639981,0.928351352,5539,4,50000
258494,84,40,F,14,0,0,AOSBS,59,18610,9570,1940,7100,12511.15,0.681953251,69.2,0,0
258527,95,67,F,16,0,0,IOSBS,82,74625,26150,22385,26090,59857.38,0.802376951,371.8,44,25800
258532,95,60,M,16,0,0,TEL,76,46600,19440,16960,10200,27143,0.587188841,7.5,65,8000
258537,95,46,F,14,0,0,IOSBS,32,14070,3300,7520,3250,7375.1,0.525593461,788,0,0
258644,75,57,M,31,0,0,AOSBS,67,187990,23530,63500,100960,212032.5,1.129488271,1009.5,54,134200
258686,95,56,M,33,0,0,EWIN,74,15870,5970,4460,5440,5638.5,0.365374921,254.1,39,2000
258698,75,51,M,32,0,0,AOSBS,83,19740,6790,6900,6050,15222.5,0.772163121,271.8,349,80860
258712,75,50,M,26,0,0,AOSBS,63,191786,39597,80170,72019,182403.51,0.958795272,1006.8,142,141736.7
258715,50,45,M,23,0,0,AOSBS,78,94436,39206,31964,23266,40981,0.436496675,3,332,12920
258805,95,52,M,24,0,0,EWIN,72,49292,23883,17489,7920,28237.25,0.577319849,0.8,178,18140
258844,95,61,M,8,0,0,AOSBS,53,15564,1920,4102,9542,6479.75,0.41632935,237.5,0,0
258904,84,39,M,8,0,0,TEL,79,108780,31280,38220,39280,72822.97,0.675794907,354.5,108,23397
258910,63,56,M,1,1,0,IOSBS,38,47490,10,20560,26930,27259.3,0.575895978,209,15,7000
258935,35,33,M,13,0,0,IOSBS,50,83108,5920,13253,63935,56408.18,0.683185494,1714.98,20,8000
258972,95,55,F,14,0,0,TEL,81,34916,10898,11573,12445,25183.98,0.72960763,220.5,125,38700
258991,63,53,F,3,1,0,IOSBS,28,44398,10,9220,35178,38909.75,0.891250732,2.5,0,0
259008,95,64,M,15,0,0,ESC,82,29980,8260,11340,10380,21992.33,0.738236491,37.5,201,5900
259021,95,61,M,21,0,0,OTHERS,46,21980,4260,10540,7180,11968,0.545859873,20.9,25,7000
259034,95,49,M,18,0,0,TEL,80,31610,12410,11250,7950,14900.91,0.472031319,20.7,58,1000
259035,84,34,M,13,0,0,AOSBS,51,11253,5750,2835,2668,5996.34,0.545307029,0.1,36,9760
259082,84,41,M,8,0,0,AOSBS,26,20760,10500,6110,4150,11660,0.578034682,0.2,24,28904
259151,84,42,M,21,0,0,TEL,82,58550,14770,27390,16390,43170.68,0.739892058,12.2,360,125239.2
259160,95,60,M,7,0,0,TEL,58,14320,5420,5040,3860,9809.5,0.691305866,38,31,500
259173,70,51,F,10,0,0,TEL,49,12790,5100,3000,4690,13016,1.018451916,72,12,3000
259176,75,58,M,13,0,0,ESC,83,47702,17672,16406,13624,26647.45,0.564702738,61.5,73,5500
259189,95,57,M,20,0,0,EWIN,82,40520,15800,13680,11040,39785.44,0.987399803,5197.5,4,10000
259220,95,66,M,33,0,0,EWIN,82,30250,11150,9420,9680,21867.18,0.726848926,3438.5,0,0
259243,95,61,M,2,0,0,TEL,78,129905,26990,58215,44700,125421,0.965636427,115,27,85100
259286,84,34,M,12,0,0,AOSBS,70,40385,18796,10955,10634,26268.08,0.651927201,0.1,67,7766.1
259292,95,55,M,24,0,0,IOSBS,81,27900,10670,10010,7220,18093.39,0.660694982,1053.1,21,3500
259321,75,59,M,6,0,0,TEL,72,99634,19826,44050,35758,62304.27,0.632577935,4,144,9248
