CUST_ID,AGE,GENDER,YRS_W_CLUB,IS_MEMBER,IS_HRS_OWNER,MAJOR_CHANNEL,MTG_NUM,INV,INV_SEG1,INV_SEG2,INV_SEG3,DIV,RR,END_BAL,RECHARGE_TIMES,WITHDRAW_AMOUNT
265360,36,M,10,0,0,IOSBS,74,33600,7480,13880,12240,24888.2,0.743697,0.9,64,5300
265367,46,M,26,0,0,AOSBS,53,26669,6520,15178,4971,26931.7,1.01574,720.7,11,7900
265371,50,F,10,0,0,ESC,37,12048,4400,5778,1870,5945.4,0.501776,300.7,95,3675
265374,64,M,4,0,0,TEL,82,10110,2870,3760,3480,4400.78,0.441225,362.5,0,0
265385,36,M,16,0,0,EWIN,83,74181,18786,25812,29583,71223.6,0.969717,373.3,123,25500
265462,84,M,38,0,0,TEL,83,18600,5720,6650,6230,12620.3,0.686036,821.4,0,0
265463,37,F,9,0,0,EWIN,55,45102,1000,11622,32480,45779.3,1.01901,1973,0,0
265487,62,M,38,0,0,IOSBS,82,40900,15200,12520,13180,21371,0.524963,445,0,0
265506,39,F,4,0,0,TEL,53,20020,8090,7710,4220,8443.95,0.42777,4.3,183,14403
265572,55,M,29,0,0,TEL,76,40750,13670,13750,13330,25219.5,0.620847,1224,0,0
265580,54,M,18,0,0,TEL,43,13755,4695,5970,3090,5661.07,0.413019,82.1,34,2300
265634,58,M,14,0,0,AOSBS,39,153816,10,20305,133511,298474,1.95723,-582.6,135,279100
265663,55,M,2,0,0,TEL,76,199258,67280,57638,74340,96053.1,0.48642,7.4,105,23800
265686,49,M,24,0,0,IOSBS,74,248820,48790,67710,132320,202006,0.814267,7523,111,68200
265736,53,M,25,0,0,AOSBS,74,29200,10250,6610,12340,19261.9,0.668217,262.1,59,9700
265737,61,M,25,0,0,TEL,83,77170,25150,27530,24490,58014,0.762006,1589.6,0,0
265753,54,M,32,0,0,EWIN,65,142265,67392,28150,46723,100107,0.711878,1.5,67,37500
265759,40,M,19,0,0,AOSBS,82,39782,8165,17839,13778,33509.5,0.844675,279.8,52,4700
265763,57,M,27,0,0,TEL,39,40540,40,18610,21890,35066,0.869166,404.5,51,14814.9
265769,40,M,14,0,0,TEL,23,28179,7507,14394,6278,13688,0.485751,900.1,67,13398
265811,53,M,29,0,0,OTHERS,80,27950,8685,9145,10120,18621.2,0.66802,226,30,3000
265828,73,F,5,0,0,TEL,33,13860,2920,6540,4400,13227.5,0.957973,31.5,15,4400
265846,38,M,9,0,0,AOSBS,49,27210,16320,5900,4990,8764.5,0.333866,8,0,0
265887,48,M,13,0,0,AOSBS,76,51618,18842,14126,18650,40118.4,0.781674,352.8,71,47500
265907,59,M,24,0,0,IOSBS,58,16710,4450,7110,5150,11627.3,0.701215,304.3,27,9000
265908,63,M,29,0,0,TEL,74,32890,16460,11350,5080,19946.7,0.610115,45,43,2500
265930,51,F,5,0,0,TEL,81,20902,7842,8130,4930,13615.3,0.661173,36.8,58,3200
266107,63,M,30,0,0,AOSBS,83,13120,4140,5060,3920,8706.78,0.665913,453.2,0,0
266180,54,M,20,0,0,ESC,83,67836,19778,23836,24222,60256,0.890619,1907.3,102,16520
266188,33,M,8,0,0,AOSBS,46,23850,12450,4300,7100,13801.5,0.578679,5,39,5630
266221,29,F,4,0,0,TEL,18,29960,10,29960,10,21945,0.732477,7.5,0,0
266259,51,M,28,0,0,AOSBS,83,41488,15798,13152,12538,37521.3,0.90463,2.7,71,4100
266305,47,M,26,0,0,AOSBS,76,48323,12890,15465,19968,34363.9,0.725109,5.6,95,19000
266326,61,M,12,0,0,TEL,77,46704,14413,15825,16466,26195.3,0.566874,43,0,0
266387,25,M,4,0,0,AOSBS,42,151800,44670,64180,42950,102176,0.673096,4008.2,86,500
266406,76,M,33,0,0,TEL,79,33476,15596,9710,8170,22388.3,0.672071,15,0,0
266407,57,M,14,0,0,ESC,83,17200,4920,6200,6080,8749.5,0.517413,1192,0,0
266500,64,M,6,0,0,AOSBS,44,36500,20970,15530,10,40025.4,1.09987,7,105,22100
266552,47,M,26,0,0,IOSBS,49,228910,61360,119490,48060,159005,0.695884,2.5,67,59357
266657,31,M,9,0,0,MULTI,82,63255,15639,16611,31005,52938,0.839744,0.3,106,16917
266686,61,M,31,0,0,TEL,80,423194,108684,174430,140080,402822,0.958051,15073.2,87,145000
266760,28,M,5,0,0,AOSBS,69,38090,20040,9550,8500,31310.3,0.824372,5.5,61,14710
266766,40,M,1,0,0,IOSBS,28,25760,1460,14050,10250,18053.5,0.700835,241,0,0
266787,60,F,4,0,0,TEL,64,184240,86980,79260,18000,120762,0.662246,32.4,56,2000
266799,50,M,31,0,0,AOSBS,79,46028,20574,11670,13784,21149.7,0.466882,100.2,158,15712
268001,63,M,31,0,0,OTHERS,82,28213,7950,9252,11011,19682,0.702939,292,204,7000
266822,52,M,18,0,0,IOSBS,36,11634,4164,3570,3900,12321.5,1.05909,671.9,3,3000
266827,52,M,32,0,0,TEL,82,86430,26160,34590,25680,66949,0.775877,434.9,85,7500
266829,25,M,4,0,0,AOSBS,47,164325,95332,25912,43081,127286,0.775209,6.7,117,109516
266832,67,M,15,0,0,ESC,82,69920,23320,24520,22080,32905,0.483052,2405,62,5000
266898,36,M,14,0,0,MULTI,82,706090,298500,188450,219140,627430,0.890468,1565.6,501,531390
266901,60,M,10,0,0,TEL,83,103800,34480,36960,32360,81288.8,0.785633,1700.8,44,115000
266944,80,M,15,0,0,ESC,83,37380,11950,12830,12600,28922.4,0.78107,0,88,16200
267292,56,M,16,0,0,TEL,54,40740,11540,19370,9830,46369.5,1.16175,87,35,25400
266947,69,M,31,0,0,TEL,48,93530,400,31170,61960,150072,1.61127,1793,36,93000
266999,42,M,16,0,0,AOSBS,46,13438,3500,5120,4818,16922.1,1.25927,65.5,127,40400
267001,56,M,27,0,0,EWIN,79,26860,7280,8780,10800,16522,0.62219,712.9,139,8200
267014,53,F,10,0,0,TEL,82,259462,100066,78558,80838,191428,0.740717,2201,99,141905
267022,63,M,14,0,0,OTHERS,78,171555,52238,57746,61571,125467,0.736829,1549.5,54,19000
267035,51,F,9,0,0,AOSBS,65,19840,5360,7650,6830,11351.5,0.575176,17.9,51,400
267050,63,M,33,0,0,EWIN,55,30828,10650,10280,9898,17477.8,0.581541,2.7,0,0
267305,48,M,27,0,0,MULTI,83,54008,18810,19938,15260,41366.3,0.76767,1226.9,118,27570
267086,35,M,4,0,0,AOSBS,34,18932,5990,9532,3410,7375.7,0.402266,7.4,78,11600
267099,70,M,2,0,0,TEL,61,33980,15330,9430,9220,28556,0.854134,884,27,9000
267118,51,F,8,0,0,ESC,79,31550,14880,7770,8900,31523.5,1.00011,0,151,17668
267173,60,M,10,0,0,TEL,69,36760,16270,12520,7970,28162.2,0.773998,436.5,146,14500
267180,52,M,23,0,0,EWIN,81,78038,26914,26314,24810,44962.7,0.577189,88.6,119,12600
267225,43,M,13,0,0,AOSBS,23,10620,1280,8010,1330,15628.5,1.47914,3.9,12,11000
267270,61,M,30,0,0,OTHERS,71,59362,22232,18340,18790,38095.2,0.648483,152.1,55,12000
267325,47,M,4,0,0,TEL,52,64060,20240,19010,24810,104715,1.6387,7,59,64500
267327,52,M,25,0,0,AOSBS,82,159309,68724,44345,46240,103934,0.659245,1652.9,66,6000
267402,37,M,2,0,0,AOSBS,79,41735,15140,16085,10510,30370,0.735833,6.9,63,6750
267416,69,M,17,0,0,ESC,83,27720,8700,10570,8450,14746,0.539176,195.1,244,6030
267419,29,M,8,0,0,IOSBS,18,34567,10,26987,7580,29585.2,0.864849,3.3,84,16100
267440,45,M,1,0,0,TEL,37,14590,10,7170,7420,9815,0.686429,2.5,51,6200
267445,65,M,11,0,0,TEL,71,102250,35100,42500,24650,96394.6,0.944202,134.5,108,20000
267452,28,M,8,0,0,TEL,51,23410,3010,9090,11310,18548.9,0.796621,0,61,12313.1
267475,52,F,11,0,0,TEL,76,26360,11950,7950,6460,21498.2,0.81746,535.5,24,5000
267520,57,M,17,0,0,EWIN,81,505557,171558,163635,170364,343721,0.685484,7722.1,333,316664
267547,36,F,10,0,0,AOSBS,68,23510,5050,10040,8420,17092.9,0.727049,616.5,0,0
267557,57,F,13,0,0,TEL,61,19698,6400,5348,7950,13397.1,0.685202,149.5,33,3500
267564,58,M,32,0,0,TEL,82,164200,49134,60988,54078,104460,0.653847,547.8,145,32000
267584,40,M,9,1,0,EWIN,81,1176490,368490,440292,367708,1030480,0.881081,41513.3,0,0
267588,28,M,10,0,0,IOSBS,62,146772,49673,48918,48181,129792,0.889523,0.6,162,42541
267647,44,M,12,0,0,IOSBS,75,270681,31703,83571,155407,181383,0.678187,6.7,141,53500
267652,47,F,26,0,0,AOSBS,79,14010,4280,4580,5150,1935.5,0.15182,276.5,0,0
267693,51,M,30,0,0,TEL,64,16820,1370,4140,11310,26554.2,1.58765,2416.8,10,50
267695,49,M,2,0,0,EWIN,62,125930,3030,17720,105180,107854,0.857409,14264.5,0,0
267703,54,M,30,0,0,TEL,62,41700,20520,14470,6710,35478.5,0.850803,5.6,18,2000
267740,63,M,29,0,0,OTHERS,56,1059510,385695,317480,356333,931120,0.886459,8385.5,40,143000
267997,50,F,8,0,0,EWIN,67,16450,4160,7750,4540,16250.5,0.990303,104.9,76,5750
267769,41,M,10,0,0,AOSBS,48,11930,2320,3160,6450,4150.5,0.35461,45.3,248,14000
267777,68,M,33,0,0,TEL,81,114610,37050,40020,37540,94795.1,0.82868,1680.2,57,5000
267850,58,M,24,0,0,TEL,75,100160,26610,40400,33150,74703.9,0.753733,424.4,195,157390
267859,50,M,17,0,0,OTHERS,75,79460,26180,30790,22490,49055.7,0.623182,2046.1,196,39000
267896,43,M,18,0,0,ESC,83,39120,13260,13280,12580,35221.9,0.903167,133.3,86,6400
267900,78,M,15,0,0,TEL,11,61655,915,10,60740,68600.6,1.11265,244174,0,0
267982,62,M,7,0,0,TEL,82,29070,8840,7930,12300,184200,6.35251,9.5,64,164500
267990,53,M,30,0,0,EWIN,82,11390,3150,4680,3560,12967,1.14372,107.1,43,4200
268004,29,M,10,0,0,AOSBS,38,11750,2840,2280,6630,6682.55,0.571281,9.2,33,2900
268024,35,F,1,0,0,AOSBS,64,17870,5610,5460,6800,16576.2,0.929839,239.5,38,7900
268035,61,M,19,0,0,EWIN,79,25250,8590,7020,9640,18493.5,0.739148,1243.1,0,0
268048,50,M,29,0,0,TEL,83,169996,36350,96790,36856,121724,0.716866,8.5,86,73900
268060,55,M,24,0,0,EWIN,77,152024,86296,45085,20643,147921,0.978013,5.3,475,141829
268064,71,M,34,0,0,TEL,83,97391,38591,28820,29980,84521.3,0.873195,1184.6,86,16000
268076,55,M,26,0,0,TEL,80,33410,12840,10620,9950,24107.4,0.72665,343.2,44,5000
268078,45,F,13,0,0,OTHERS,83,211630,62400,85920,63310,151642,0.719567,324,635,190200
268098,55,M,2,0,0,AOSBS,83,32020,10170,11850,10000,26786,0.842786,615.4,124,4000
268115,83,M,10,0,0,ESC,83,27450,9760,9730,7960,22304.6,0.824792,256,11,1500
268120,48,M,27,0,0,TEL,49,17030,9630,3400,4000,9154.9,0.544034,130.8,60,2530
268171,48,M,10,0,0,EWIN,82,11400,3240,4090,4070,8528,0.754211,1000.8,0,0
268195,66,M,33,0,0,ESC,83,59590,17380,22300,19910,35604.4,0.60165,128.3,296,24130
268214,33,M,14,0,0,EWIN,79,445095,134334,197676,113085,405682,0.916572,3118.7,32,47200
268225,29,M,9,0,0,AOSBS,77,63960,15250,23160,25550,37232.3,0.595252,119,148,32900
268243,53,F,8,0,0,TEL,70,139219,20106,51590,67523,89024,0.649085,2003.8,0,0
268251,47,M,21,0,0,OTHERS,38,50420,10,31340,19080,45620,0.911345,4.8,20,8112
268264,50,M,16,0,0,TEL,82,49870,17920,16330,15620,23970.5,0.486174,6.9,72,2000
268292,49,M,24,0,0,TEL,71,12770,3060,5370,4340,9684.35,0.7615,11.1,38,12300
268332,49,M,19,0,0,AOSBS,78,35000,9010,13970,12020,27327,0.780771,1121.3,17,1800
268349,42,F,13,0,0,MULTI,58,10670,2270,3090,5310,5770.56,0.555816,347,66,2500
268367,56,M,27,0,0,EWIN,80,15270,5710,5150,4410,6809.5,0.448559,142.8,73,5886
268386,54,M,21,0,0,AOSBS,73,79690,32150,26470,21070,57021,0.717292,1028.2,107,45800
268397,33,M,11,0,0,IOSBS,74,74434,29882,24407,20145,41285,0.559825,5.5,188,56800
268417,58,M,27,0,0,AOSBS,83,62100,19850,21900,20350,93736.5,1.50985,1641.3,24,53000
268418,37,M,16,0,0,EWIN,17,12012,8222,2250,1540,8066.25,0.671516,502.9,38,11400
268444,60,M,12,0,0,TEL,37,26920,5950,11250,9720,16878,0.629941,15,27,1500
268499,32,M,11,0,0,EWIN,45,117370,29870,35890,51610,88678.5,0.764833,13853.2,82,21750
268503,49,M,12,0,0,AOSBS,82,38030,10930,13220,13880,40762.7,1.07265,5.1,106,27800
268551,54,M,20,0,0,TEL,80,167364,35520,52900,78944,139858,0.839595,2441,56,59800
268575,54,M,32,0,0,TEL,74,64577,29602,18840,16135,34920,0.541524,717.6,38,29400
268584,36,M,18,0,0,AOSBS,72,1468210,423400,435430,609380,1043440,0.71343,5666.9,144,915188
268617,21,M,2,0,0,AOSBS,46,71202,17150,46696,7356,50081.4,0.710226,17.3,184,72750
268626,24,M,6,0,0,AOSBS,37,33263,10,6530,26733,30936.3,0.940874,3,32,32347.1
268640,50,M,28,0,0,TEL,79,106746,43648,31296,31802,267500,2.50848,2285.1,41,180000
268699,42,M,16,0,0,IOSBS,60,79660,10930,42540,26190,51887.6,0.65764,5.5,49,6000
268727,59,M,24,0,0,AOSBS,71,34565,13635,11080,9850,25437.3,0.739976,716.4,76,11650
268744,47,M,24,0,0,MULTI,24,10980,7030,1600,2350,8019,0.730328,0.4,38,257222
268801,56,M,33,0,0,OTHERS,78,14760,4060,4995,5705,8805.6,0.59794,0.4,217,61777
268859,62,M,31,0,0,TEL,83,333270,133460,104300,95510,260114,0.785365,68.5,121,221300
268963,53,M,15,0,0,AOSBS,77,502497,157791,149021,195685,303583,0.60936,7.2,220,252070
268970,35,M,14,0,0,EWIN,75,21805,9810,6160,5835,19504.2,0.894485,1.2,67,3800
268983,49,M,16,0,0,AOSBS,83,42658,13295,15650,13713,21284.8,0.501589,232,88,1500
269074,49,M,6,0,0,TEL,82,54940,17520,19210,18210,44615,0.817346,791,42,1590
269106,48,F,16,0,0,EWIN,83,31400,9190,12440,9770,18638.2,0.605087,1383.8,0,0
269112,48,M,21,0,0,IOSBS,68,35500,10040,13800,11660,41825,1.17817,418,18,24000
269153,53,M,33,0,0,MULTI,79,371160,109790,194640,66730,318005,0.860289,321,344,212840
269167,60,M,10,0,0,TEL,79,57120,19490,22990,14640,53609.5,0.940818,449.1,48,11500
269193,42,M,17,0,0,IOSBS,75,17060,7640,5380,4040,14386,0.846776,255.9,29,3300
269223,53,M,31,0,0,EWIN,80,10530,3580,4220,2730,4912.85,0.471306,496.2,0,0
269241,43,M,15,0,0,TEL,81,251128,83254,88364,79510,158781,0.632668,1820.4,121,57500
269244,55,M,19,0,0,ESC,70,18950,8060,5870,5020,13958.9,0.740311,74.1,144,10590
269270,34,M,16,0,0,AOSBS,82,72580,20220,27900,24460,46908.1,0.650842,730.4,112,32771
269382,45,M,22,0,0,IOSBS,51,95960,5740,19195,71025,50600.4,0.537103,6,86,31000
269391,39,M,7,0,0,AOSBS,69,47830,15100,15510,17220,33688,0.704537,63.7,44,16000
269399,67,M,10,0,0,EWIN,65,18370,2410,8500,7460,16736.9,0.915454,782.5,0,0
269401,29,M,9,0,0,IOSBS,58,145910,46754,79648,19508,79435.3,0.554433,60,97,35999
269434,65,M,7,0,0,TEL,51,14220,5050,5090,4080,33829,2.39926,845.5,13,28000
269439,30,F,2,0,0,IOSBS,66,45040,16500,19470,9070,26953,0.599534,49,25,1800
269457,57,M,11,0,0,TEL,71,23370,10430,7590,5350,12012.9,0.515741,179.2,0,0
269466,48,M,29,0,0,AOSBS,75,63735,23930,10177,29628,41843.8,0.667198,406.2,148,33597
269559,63,M,20,0,0,ESC,49,14700,70,8170,6460,12747,0.879384,132.1,0,0
269564,80,M,38,0,0,TEL,80,14590,4790,5090,4710,6993.1,0.48342,2807.6,0,0
269581,38,M,14,0,0,IOSBS,78,52387,14925,18890,18572,49626.2,0.953217,319.1,148,62528
269707,36,M,15,0,0,TEL,61,47420,14550,17680,15190,26882.1,0.570869,9,78,8867.3
269709,36,M,15,0,0,EWIN,25,50630,1380,4300,44950,34128,0.675646,236.3,0,0
269725,52,M,22,0,0,AOSBS,65,21800,5320,7980,8500,18127.3,0.835428,344.2,47,11500
269730,47,F,10,0,0,EWIN,83,86890,26784,30736,29370,57951,0.671435,1399.6,58,7700
269757,50,M,13,0,0,TEL,64,69370,17230,31970,20170,80225.5,1.16225,21,36,37000
269761,32,M,13,0,0,IOSBS,9,13868,3200,8768,1900,5528.5,0.398652,2650,0,0
269767,35,M,15,0,0,AOSBS,61,61264,16056,23342,21866,50796.4,0.829466,4.1,60,14900
269787,49,M,31,0,0,AOSBS,25,10250,6050,3760,440,3382,0.333854,1996.5,432,1043200
269789,37,M,5,0,0,EWIN,65,21006,7391,7085,6530,12653.4,0.61808,150.9,110,15900
269796,55,M,23,0,0,EWIN,73,89805,26830,45405,17570,70674.3,0.788422,2997.6,214,143460
269809,63,M,30,0,0,IOSBS,78,136476,31370,51821,53285,87774.6,0.648499,6,76,28000
269849,49,M,11,0,0,EWIN,80,21690,6840,7650,7200,14742.5,0.685224,321,0,0
269853,45,M,27,0,0,AOSBS,82,88105,27305,32130,28670,72509.3,0.827289,367,48,27250
269892,61,M,12,0,0,TEL,62,12310,6800,2410,3100,9142,0.742648,141.6,21,3000
269902,62,M,33,0,0,TEL,52,98850,28260,42250,28340,78166.2,0.790756,18.8,17,3500
269926,42,M,18,0,0,AOSBS,66,25488,7600,11248,6640,13766.5,0.540116,583.2,0,0
269980,43,M,16,0,0,AOSBS,46,34550,6200,22030,6320,29430,0.851809,1304.8,32,8200
270030,59,M,1,0,0,AOSBS,79,20240,6190,9060,4990,18382.4,0.909703,2045,0,0
270032,58,M,6,0,0,ESC,72,17210,5280,5910,6020,11242,0.657873,7.5,117,5008.5
270072,45,M,16,0,0,TEL,66,21110,8540,8030,4540,14258.9,0.681142,168,99,4400
270096,55,F,12,0,0,AOSBS,81,39830,15530,9860,14440,20618.6,0.523438,359.5,90,8600
270103,51,M,17,0,0,TEL,45,74850,13070,58880,2900,96451.3,1.29316,8.8,53,4000
270123,51,F,8,0,0,TEL,49,20460,5850,5850,8760,22595.6,1.11611,6.8,52,39463.5
270143,53,M,17,0,0,TEL,72,70088,24940,21190,23958,26492.7,0.38484,1006.5,61,12000
270174,60,M,6,0,0,TEL,39,25940,8800,6900,10240,18375,0.71222,267.9,31,2500
270192,55,M,33,0,0,OTHERS,83,93136,16626,42392,34118,76901.4,0.826763,434.6,224,50200
270216,47,M,23,0,0,AOSBS,49,96445,15474,44857,36114,66049.5,0.687347,0.4,149,39355
270242,62,M,16,0,0,TEL,42,24236,3328,8760,12148,11990.7,0.496397,38,26,1000
270252,59,M,17,0,0,ESC,78,69800,41990,17910,9900,32515.7,0.469279,822,131,10700
270284,50,M,32,0,0,TEL,75,63178,20620,21690,20868,74064.8,1.17593,13744.7,22,134800
270325,69,F,6,0,0,TEL,80,510760,162650,144750,203360,470414,0.92179,3799.5,45,79588
270343,42,M,18,0,0,IOSBS,36,109334,73720,26984,8630,47002.5,0.429898,5.1,84,150400
270345,36,M,13,0,0,AOSBS,55,25097,6212,12675,6210,12226.8,0.493956,309.2,61,3600
270437,54,M,33,0,0,TEL,15,15355,10,10,15355,10257.5,0.668023,0.5,11,5132
270448,60,M,33,0,0,OTHERS,77,20010,4980,7980,7050,10300.7,0.528345,291.4,46,2000
270472,58,M,5,0,0,AOSBS,79,16120,4880,4360,6880,16333.5,1.01945,487.5,30,4500
270512,44,M,20,0,0,EWIN,83,174260,65600,61051,47609,121106,0.700601,1025.1,84,11500
270542,66,M,7,0,0,TEL,83,90213,26115,32137,31961,69473.2,0.776686,55.2,172,19335
270559,65,M,36,0,0,OTHERS,83,22432,5810,10022,6600,27041.2,1.21172,154.9,196,26536
270568,22,M,4,0,0,AOSBS,6,11510,10,10,11510,8529,0.749696,29.1,2,1000
270588,49,M,12,0,0,TEL,82,34360,8670,9840,15850,19421.5,0.575422,71,144,6700
270597,42,M,14,0,0,ESC,57,10026,2782,4350,2894,8449.13,0.854995,102,48,5700
270688,49,F,8,0,0,TEL,62,17080,9190,3070,4820,8330.5,0.490076,33,0,0
270704,47,M,24,0,0,AOSBS,31,104460,72050,19820,12590,73007.8,0.702544,6.9,158,56700
270718,63,M,25,0,0,TEL,76,25990,10160,9670,6160,20477.6,0.793288,127.6,43,8000
270719,41,M,5,0,0,AOSBS,20,19510,530,2120,16860,10625.8,0.561033,2,17,4050
270729,41,M,18,0,0,AOSBS,82,88495,31584,18342,38569,50312.2,0.573435,202.6,493,44490
270765,52,M,26,0,0,EWIN,77,39172,10740,20852,7580,35337.7,0.904415,198,29,7000
270777,45,M,14,0,0,TEL,36,17540,5120,6030,6390,10737,0.614994,17,24,4895
270989,38,M,18,0,0,AOSBS,82,235601,51253,77548,106800,207173,0.88683,7.8,321,153170
270785,43,M,18,0,0,TEL,54,16750,5100,6400,5250,8001.75,0.47891,5.7,237,6100
270792,54,M,19,0,0,TEL,81,199955,65860,75955,58140,192384,0.971239,73,289,166905
270836,41,M,21,0,0,IOSBS,24,109820,600,42040,67180,91663,0.842861,13058,262,1143540
270845,54,M,21,0,0,AOSBS,74,44330,17110,13618,13602,32130.5,0.728863,976.5,31,3000
270849,61,M,14,0,0,TEL,82,34750,12090,11600,11060,20079.3,0.581563,534.4,66,6000
270897,19,M,1,0,0,AOSBS,26,21810,10850,2840,8120,15683.2,0.719081,8.4,177,48800
270898,53,M,15,0,0,TEL,42,16997,5680,2835,8482,14257,0.838795,759.5,0,0
271041,56,M,14,0,0,ESC,76,23990,6430,8490,9070,6055.5,0.260754,252.5,0,0
271089,28,M,10,0,0,IOSBS,42,22886,13066,7450,2370,26318.5,1.1526,6.7,67,9230
271119,53,M,6,0,0,TEL,82,20170,6530,7420,6220,14546.4,0.724658,492.8,0,0
271135,50,M,19,0,0,IOSBS,83,26220,7820,9830,8570,14270.7,0.549225,260.4,86,5200
271172,51,M,15,0,0,TEL,76,324760,68300,123990,132470,227017,0.700517,5194.5,53,68000
271174,81,M,31,0,0,TEL,77,53077,14750,19953,18374,27988.5,0.52958,745.7,0,0
271185,36,M,18,0,0,MULTI,40,22730,11490,9840,1400,19087.5,0.841069,1.1,386,258421
271338,40,M,16,0,0,AOSBS,82,37055,12668,13229,11158,21019.8,0.573428,90,76,7400
271536,46,F,13,0,0,EWIN,71,30500,8370,10430,11700,24577,0.813672,-92.1,334,76230
271366,48,M,6,0,0,TEL,29,12020,730,5150,6140,5602.43,0.466092,184,24,3500
271381,34,M,8,0,0,TEL,36,72178,22222,1320,48636,66696,0.927374,62.8,102,289400
271419,40,M,1,0,0,TEL,30,70810,10,4432,66378,45030.4,0.641609,1223,44,5000
271425,37,M,10,0,0,IOSBS,59,12874,5240,5914,1720,2771.35,0.218374,51.5,54,500
271439,25,M,6,0,0,IOSBS,75,74286,16610,20426,37250,57581.8,0.777425,597.4,125,24500
271559,46,M,24,0,0,AOSBS,82,171978,44200,68767,59011,161438,0.943194,438.5,141,98354
271474,44,M,12,0,0,AOSBS,59,78184,12655,30720,34809,108224,1.39138,9003.6,45,55000
271481,55,M,5,0,0,OTHERS,75,34770,11110,12080,11580,28588,0.823929,26.6,40,16800
271482,62,F,26,0,0,TEL,71,14940,3970,4000,6970,9157.2,0.615609,679.6,0,0
271485,38,M,14,0,0,AOSBS,65,19556,6740,9156,3660,15426.7,0.791406,47.3,16,18100
271487,42,M,21,0,0,AOSBS,83,182991,74235,53213,55543,130429,0.717535,1702.1,104,65000
271493,41,M,6,0,0,TEL,11,19854,10560,10,9294,5824,0.293341,0,11,3820
271494,38,M,6,0,0,AOSBS,24,12836,300,1610,10926,10031,0.781474,6.1,20,3700
271512,48,M,7,0,0,EWIN,81,77124,19961,20764,36399,67089.1,0.869887,3045.2,127,25450
271563,84,M,37,0,0,TEL,80,12120,4330,3720,4070,9980.75,0.82762,1659.6,5,3000
271573,54,M,29,0,0,IOSBS,79,81876,28075,28670,25131,39283.1,0.482109,341.8,67,5000
271574,31,M,8,0,0,IOSBS,57,26350,9500,10080,6770,23645.2,0.904184,801.5,23,5501
271660,61,M,10,0,0,TEL,59,60690,24840,20060,15790,50370,0.831603,41.5,118,58050
271672,66,M,20,0,0,TEL,27,28440,5290,11340,11810,19613,0.689627,407.4,0,0
271704,56,F,15,0,0,AOSBS,48,83695,21950,26850,34895,65131.5,0.779276,1955,31,4000
271706,41,F,21,0,0,EWIN,77,745560,183540,290530,271490,863988,1.162,6590,76,601000
271741,29,M,9,0,0,EWIN,73,76643,23990,35907,16746,59884.2,0.783949,0.6,195,43996
271755,54,M,7,0,0,EWIN,81,24740,8960,7230,8550,10820.4,0.443022,128,112,10000
273031,43,M,17,0,0,EWIN,75,40870,12100,15000,13770,33638.5,0.825507,3.8,54,7700
271788,45,M,26,0,0,EWIN,44,14240,5630,2930,5680,12868.5,0.909305,115.6,34,5100
271812,58,M,27,0,0,EWIN,74,10690,5800,2330,2560,4274.68,0.400812,20.9,0,0
271875,68,M,29,0,0,TEL,83,200920,84100,57030,59790,128646,0.643769,462.5,216,15821.7
272007,58,F,13,0,0,TEL,66,40404,10650,17244,12510,25315.5,0.627549,2004,18,1500
272028,59,M,34,0,0,TEL,83,491510,158670,200030,132810,444081,0.904277,160.5,66,190000
272036,61,M,30,0,0,IOSBS,75,66420,46580,9650,10190,49181.2,0.745426,507,14,1000
272052,51,F,16,0,0,TEL,83,1329330,485970,379300,464060,1110140,0.839246,175.8,114,890200
272054,68,F,4,0,0,TEL,75,26300,8010,9940,8350,27209,1.04065,1307,28,5000
272127,43,M,6,0,0,TEL,8,18390,10340,10,8050,11140.2,0.614478,59.5,0,0
272151,31,M,4,0,0,AOSBS,9,17020,10,4790,12230,10323,0.606522,2.2,9,16700
272246,71,F,11,0,0,TEL,82,186390,44250,79910,62230,141844,0.763259,736.2,0,0
272271,57,M,22,0,0,EWIN,77,29770,10470,10540,8760,20055.6,0.67503,588.5,69,4500
272308,57,M,20,0,0,EWIN,33,28290,23620,860,3810,18762,0.664616,506.5,26,7980
272315,39,M,19,0,0,OTHERS,28,41950,13340,14790,13820,42697,1.01781,4004.3,150,227040
273040,47,M,3,0,0,EWIN,83,24250,9430,7360,7460,17400.7,0.723883,215.9,100,5800
272326,39,M,13,0,0,AOSBS,81,115783,33844,48263,33676,89556.3,0.781966,0.8,250,77059
272349,83,M,13,0,0,ESC,83,85110,28900,28750,27460,68519.8,0.81461,2495.4,0,0
272359,64,M,33,0,0,TEL,67,26770,6160,10940,9670,15889,0.606238,7.8,50,5000
272381,89,M,31,0,0,TEL,79,18290,4610,4820,8860,15135.8,0.833559,3.5,54,5700
272396,30,M,5,0,0,TEL,58,40850,14900,14460,11490,25973.8,0.641463,201.3,0,0
272412,29,F,8,0,0,IOSBS,71,36860,14750,13490,8620,31410.5,0.854869,300.9,59,16665
272493,56,M,34,0,0,AOSBS,56,176925,36138,61274,79513,136724,0.773399,10.3,34,36520
272514,47,M,10,0,0,TEL,69,18130,6570,3770,7790,14176.8,0.78526,336.5,44,2500
272522,47,M,7,0,0,MULTI,51,23329,13599,7760,1970,8768.69,0.382622,19,0,0
272558,55,F,6,0,0,TEL,67,25190,11620,8850,4720,9906.8,0.398047,310.5,38,2000
